UserId	fear	anger	sad	joy	surprise	disgust	trust	anticipation	positive	negative	#Emo_Categories	EmoVariance	label
ishan1106	0.0	0.321428571429	0.107142857143	0.392857142857	0.0	0.0357142857143	0.0357142857143	0.107142857143	0.535714285714	0.464285714286	6	3.4195011337868473	M
TeeKay2902	0.0	0.181818181818	0.0909090909091	0.636363636364	0.0454545454545	0.0	0.0	0.0454545454545	0.727272727273	0.272727272727	5	1.7333333333333334	M
kartikunited11	0.0	0.333333333333	0.205128205128	0.307692307692	0.025641025641	0.025641025641	0.025641025641	0.0769230769231	0.435897435897	0.564102564103	7	2.4591836734693873	M
ash000000007	0.0652173913043	0.217391304348	0.0434782608696	0.478260869565	0.0217391304348	0.0	0.130434782609	0.0434782608696	0.688888888889	0.311111111111	7	3.576388888888889	M
pavitrasachdeva	0.0	0.125	0.05	0.45	0.1	0.0	0.125	0.15	0.825	0.175	6	3.9917355371900825	M
imvarmani	0.0	0.0	0.0	0.5	0.1	0.0	0.2	0.2	1.0	0.0	4	2.8888888888888884	M
rohukantt	0.0	0.0625	0.0833333333333	0.75	0.0	0.0	0.0	0.104166666667	0.854166666667	0.145833333333	4	2.119183673469388	M
ChowkidarSatye5	0.0416666666667	0.25	0.125	0.333333333333	0.0	0.0	0.0	0.25	0.583333333333	0.416666666667	5	4.571428571428571	M
sarlashkar_	0.0	0.1	0.0	0.7	0.0	0.0	0.2	0.0	0.9	0.1	3	1.836734693877551	M
KapilUP19970242	0.0	0.3	0.1	0.2	0.0	0.0	0.3	0.1	0.6	0.4	5	6.2	M
AhmadMa22617985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1	0.0	M
ChhutkiSonker	0.0	0.333333333333	0.0	0.333333333333	0.0	0.0	0.333333333333	0.0	0.666666666667	0.333333333333	3	4.222222222222222	M
sixstringsmoon	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0.0	M
YashSin86491179	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0.0	M
buletbaba	0.0	0.0	0.333333333333	0.333333333333	0.0	0.0	0.0	0.333333333333	0.666666666667	0.333333333333	3	4.666666666666667	M
AmjadHafeez19	0.0526315789474	0.184210526316	0.0789473684211	0.342105263158	0.0526315789474	0.0	0.184210526316	0.105263157895	0.702702702703	0.297297297297	7	4.354166666666667	M
KaamdarSharma	0.0645161290323	0.322580645161	0.161290322581	0.322580645161	0.0	0.0	0.0645161290323	0.0645161290323	0.451612903226	0.548387096774	6	4.031746031746031	M
sleepyanimesh	0.0227272727273	0.295454545455	0.204545454545	0.204545454545	0.0227272727273	0.0454545454545	0.0681818181818	0.136363636364	0.431818181818	0.568181818182	8	4.967741935483871	M
panwar_krishan	0.0	0.0625	0.28125	0.46875	0.0	0.0	0.0625	0.125	0.65625	0.34375	5	2.2666666666666666	M
Ayanpathan3776	0.0	0.25	0.0	0.5	0.0	0.0	0.0	0.25	0.75	0.25	3	4.75	M
Sujit047Kumar	0.0185185185185	0.259259259259	0.166666666667	0.259259259259	0.0	0.0	0.0740740740741	0.222222222222	0.555555555556	0.444444444444	6	5.727500000000001	M
fevocism	0.0	0.233333333333	0.133333333333	0.333333333333	0.0	0.0	0.2	0.1	0.633333333333	0.366666666667	5	4.332644628099174	M
jayesh15sharma	0.0	0.243243243243	0.108108108108	0.297297297297	0.0	0.135135135135	0.135135135135	0.0810810810811	0.513513513514	0.486486486486	6	3.6657483930211208	M
digitalboys_	0.0	0.166666666667	0.166666666667	0.333333333333	0.0	0.166666666667	0.0	0.166666666667	0.5	0.5	5	3.9166666666666665	M
zainulabedeen_	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	0.0	M
MdMaswoodAlam7	0.0	0.233333333333	0.0666666666667	0.233333333333	0.0	0.0333333333333	0.2	0.233333333333	0.666666666667	0.333333333333	6	5.106575963718821	M
bhatvicky73	0.0	0.0	0.285714285714	0.285714285714	0.142857142857	0.0	0.0	0.285714285714	0.714285714286	0.285714285714	4	4.0	M
imnazim	0.0	0.26	0.12	0.34	0.02	0.0	0.12	0.14	0.62	0.38	6	3.09297052154195	M
ananddave1995	0.0	0.352941176471	0.176470588235	0.294117647059	0.0	0.0	0.0	0.176470588235	0.470588235294	0.529411764706	4	4.780612244897958	M
MuazamKh	0.0281690140845	0.366197183099	0.0704225352113	0.30985915493	0.0	0.0	0.056338028169	0.169014084507	0.535211267606	0.464788732394	6	5.58834027364664	M
im_ashish__	0.0	0.2	0.2	0.2	0.0	0.0	0.2	0.2	0.6	0.4	5	5.36	M
Vaishalishah23	0.0263157894737	0.210526315789	0.263157894737	0.263157894737	0.0789473684211	0.0263157894737	0.0263157894737	0.105263157895	0.473684210526	0.526315789474	8	3.061224489795918	M
Max_Harrison_	0.0	0.362068965517	0.0862068965517	0.310344827586	0.051724137931	0.051724137931	0.0344827586207	0.103448275862	0.5	0.5	7	3.2212244897959175	M
H_A_M_58	0.0	0.1875	0.4375	0.125	0.0	0.0	0.0	0.25	0.375	0.625	4	5.47107438016529	M
FreeHaaa	0.047619047619	0.238095238095	0.166666666667	0.333333333333	0.0	0.0238095238095	0.047619047619	0.142857142857	0.52380952381	0.47619047619	7	4.640532544378699	M
Ft_Dino	0.0	0.186046511628	0.0697674418605	0.488372093023	0.0	0.0697674418605	0.0697674418605	0.116279069767	0.674418604651	0.325581395349	6	4.4438775510204085	M
mahtolia	0.0	0.0909090909091	0.030303030303	0.545454545455	0.0	0.0	0.151515151515	0.181818181818	0.878787878788	0.121212121212	5	4.454400000000001	M
abhishekamanjnu	0.0	0.283018867925	0.339622641509	0.150943396226	0.0	0.11320754717	0.0377358490566	0.0754716981132	0.277777777778	0.722222222222	6	3.570612244897959	M
BharatW28100050	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0.0	M
aganurag	0.0	0.181818181818	0.0909090909091	0.454545454545	0.136363636364	0.0	0.0909090909091	0.0454545454545	0.727272727273	0.272727272727	6	2.3209876543209873	M
amitkapata	0.0142857142857	0.0571428571429	0.0571428571429	0.671428571429	0.0428571428571	0.0	0.1	0.0571428571429	0.876712328767	0.123287671233	7	2.426470588235294	M
FeatBhai	0.0	0.259259259259	0.259259259259	0.407407407407	0.0	0.0	0.037037037037	0.037037037037	0.481481481481	0.518518518519	5	1.9135802469135799	M
iamhoneygrover	0.0140845070423	0.281690140845	0.056338028169	0.380281690141	0.0	0.056338028169	0.0422535211268	0.169014084507	0.591549295775	0.408450704225	7	4.5829863176680545	M
karan11su	0.0	0.190476190476	0.0952380952381	0.285714285714	0.0	0.0	0.333333333333	0.0952380952381	0.714285714286	0.285714285714	5	4.076388888888888	M
InvisibleGuy77	0.0428571428571	0.257142857143	0.157142857143	0.157142857143	0.0	0.0714285714286	0.157142857143	0.157142857143	0.478260869565	0.521739130435	7	5.201101928374655	M
lovesh_singhal	0.0	0.148936170213	0.0	0.63829787234	0.0425531914894	0.0	0.106382978723	0.063829787234	0.851063829787	0.148936170213	5	3.366399999999999	M
MalakciAysen	0	0	0	0	0	0	0	0	0	0	0	0	M
talesbytalz	0.0	0.0340909090909	0.0454545454545	0.545454545455	0.0227272727273	0.0	0.0909090909091	0.261363636364	0.920454545455	0.0795454545455	6	4.208677685950413	M
Sadique1407	0.0	0.131578947368	0.0789473684211	0.447368421053	0.0789473684211	0.0	0.131578947368	0.131578947368	0.789473684211	0.210526315789	6	3.2784636488340193	M
Pandeyize	0.0	0.0	0.0	0.5	0.25	0.0	0.0	0.25	1.0	0.0	3	2.6875	M
Imrankhan6_1998	0.0	0.0740740740741	0.111111111111	0.444444444444	0.037037037037	0.0	0.037037037037	0.296296296296	0.814814814815	0.185185185185	6	4.36	M
isbashahbaz4	0.0	0.0555555555556	0.0833333333333	0.527777777778	0.0	0.0	0.194444444444	0.138888888889	0.861111111111	0.138888888889	5	3.234375	M
being_adhiraj	0.0	0.25	0.0714285714286	0.25	0.0357142857143	0.0714285714286	0.0714285714286	0.25	0.607142857143	0.392857142857	7	5.126543209876543	M
Abhinavkabdwal1	0.0	0.0	0.333333333333	0.666666666667	0.0	0.0	0.0	0.0	0.666666666667	0.333333333333	2	0.22222222222222224	M
Prakhar_Na_Raz	0.0	0.333333333333	0.111111111111	0.333333333333	0.0	0.111111111111	0.111111111111	0.0	0.444444444444	0.555555555556	5	2.839506172839507	M
Hindology1	0.0333333333333	0.291666666667	0.108333333333	0.141666666667	0.0333333333333	0.05	0.133333333333	0.208333333333	0.516666666667	0.483333333333	8	5.600114909508761	M
Surajpradhanji	0.0	0.0	0.2	0.7	0.0	0.0	0.0	0.1	0.8	0.2	3	2.4897959183673466	M
kumarmanish9	0.0178571428571	0.392857142857	0.142857142857	0.232142857143	0.0	0.0357142857143	0.0892857142857	0.0892857142857	0.410714285714	0.589285714286	7	4.0204528853177495	M
TheLondres	0.0	0.260869565217	0.217391304348	0.202898550725	0.0	0.0434782608696	0.0724637681159	0.202898550725	0.478260869565	0.521739130435	6	5.575510204081633	M
ANUPAMANANDYAD7	0	0	0	0	0	0	0	0	0	0	0	0	M
seelro_altaf	0.1	0.3	0.3	0.0	0.0	0.0	0.2	0.1	0.3	0.7	5	5.76	M
saurabhkhan83	0.0	0.0416666666667	0.0	0.916666666667	0.0	0.0	0.0416666666667	0.0	0.958333333333	0.0416666666667	3	0.5399305555555555	M
REYAZSHAIKH20	0.0	0.36	0.16	0.18	0.02	0.06	0.1	0.12	0.42	0.58	7	4.419550173010381	M
pras4net	0.0322580645161	0.290322580645	0.0967741935484	0.0322580645161	0.0	0.0	0.129032258065	0.41935483871	0.58064516129	0.41935483871	6	8.081597222222221	M
GirishN42459847	0.0	0.111111111111	0.111111111111	0.222222222222	0.111111111111	0.0	0.444444444444	0.0	0.777777777778	0.222222222222	5	1.8888888888888886	M
naman_bhageria	0.111111111111	0.266666666667	0.133333333333	0.288888888889	0.0222222222222	0.0222222222222	0.0888888888889	0.0666666666667	0.477272727273	0.522727272727	8	3.9209157127991667	M
Ashutos43026815	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	0.0	M
Adityap88482979	0.0263157894737	0.263157894737	0.0789473684211	0.263157894737	0.0263157894737	0.105263157895	0.0789473684211	0.157894736842	0.526315789474	0.473684210526	8	4.636488340192044	M
Vipultweets_	0.0357142857143	0.107142857143	0.142857142857	0.321428571429	0.0357142857143	0.0357142857143	0.0714285714286	0.25	0.678571428571	0.321428571429	8	5.71	M
SunilKu11757099	0.0243902439024	0.560975609756	0.0487804878049	0.292682926829	0.0	0.0	0.0487804878049	0.0243902439024	0.357142857143	0.642857142857	6	2.853745541022592	M
emnickz420	0.0	0.153846153846	0.0	0.615384615385	0.0	0.0769230769231	0.0769230769231	0.0769230769231	0.769230769231	0.230769230769	5	2.9135802469135803	M
Rasuissarcastic	0.0526315789474	0.105263157895	0.368421052632	0.368421052632	0.0	0.0	0.105263157895	0.0	0.473684210526	0.526315789474	5	1.7066666666666668	M
VeerDager	0	0	0	0	0	0	0	0	0	0	0	0	M
Noorulhaq8147	0.0	0.0526315789474	0.105263157895	0.421052631579	0.157894736842	0.0	0.105263157895	0.157894736842	0.842105263158	0.157894736842	6	3.1468144044321327	M
sashayub	0.0238095238095	0.261904761905	0.166666666667	0.190476190476	0.0238095238095	0.0238095238095	0.142857142857	0.166666666667	0.52380952381	0.47619047619	8	4.969135802469136	M
AreejIntesar	0.0238095238095	0.047619047619	0.0714285714286	0.690476190476	0.0238095238095	0.0	0.0952380952381	0.047619047619	0.857142857143	0.142857142857	7	2.497398543184183	M
SunilSi36806769	0.0	0.1	0.2	0.3	0.1	0.0	0.0	0.3	0.7	0.3	5	4.484375	M
f5f19ebe98bb445	0.0	0.333333333333	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.333333333333	0.666666666667	3	0.6666666666666666	M
jksharma5	0.0	0.24	0.16	0.346666666667	0.0266666666667	0.0	0.08	0.146666666667	0.6	0.4	6	3.7929803688280788	M
coolrishsingh	0.0454545454545	0.0909090909091	0.0681818181818	0.590909090909	0.0	0.0227272727273	0.0454545454545	0.136363636364	0.790697674419	0.209302325581	7	3.261707988980716	M
kapil_vinayak_	0.0	0.1	0.0	0.65	0.05	0.0	0.0	0.2	0.9	0.1	4	2.556213017751479	M
canis_veteris	0.0	0.391304347826	0.130434782609	0.217391304348	0.0	0.130434782609	0.0	0.130434782609	0.347826086957	0.652173913043	5	4.576177285318559	M
RakeshKrAhuja	0.0	0.423076923077	0.128205128205	0.230769230769	0.025641025641	0.0384615384615	0.0641025641026	0.0897435897436	0.410256410256	0.589743589744	7	3.5668471470220746	M
roshankumar0111	0.0	0.4375	0.25	0.3125	0.0	0.0	0.0	0.0	0.3125	0.6875	3	0.8055555555555555	M
Geniusfitoor76	0.166666666667	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.166666666667	0.833333333333	0.166666666667	3	4.138888888888889	M
goswami_prakhar	0.0	0.666666666667	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	0.25	M
SAHIL09S	0.0	0.0833333333333	0.25	0.416666666667	0.0	0.0	0.25	0.0	0.666666666667	0.333333333333	4	2.617283950617284	M
sleepy_tinkerxx	0.0	0.148148148148	0.111111111111	0.407407407407	0.037037037037	0.0	0.037037037037	0.259259259259	0.740740740741	0.259259259259	6	4.979591836734694	M
GabbarSanghi	0.0144927536232	0.202898550725	0.101449275362	0.405797101449	0.0434782608696	0.0144927536232	0.101449275362	0.115942028986	0.671428571429	0.328571428571	8	3.8274999999999997	M
ananyapandayy	0.0	0.0888888888889	0.0333333333333	0.577777777778	0.0222222222222	0.0	0.0888888888889	0.188888888889	0.877777777778	0.122222222222	6	4.1668589004229135	M
montenegro_emil	0.0217391304348	0.173913043478	0.173913043478	0.391304347826	0.0	0.0217391304348	0.217391304348	0.0	0.608695652174	0.391304347826	6	2.919375	M
navketan_mishra	0.021978021978	0.197802197802	0.197802197802	0.307692307692	0.021978021978	0.021978021978	0.164835164835	0.0659340659341	0.576086956522	0.423913043478	8	4.0377211238293444	M
Smart_Ladka	0.0	0.09375	0.1875	0.46875	0.03125	0.0625	0.09375	0.0625	0.65625	0.34375	7	1.7474999999999998	M
Itz_Raj_Tweet	0.0	0.25	0.208333333333	0.375	0.0416666666667	0.0	0.0416666666667	0.0833333333333	0.541666666667	0.458333333333	6	3.52734375	M
BaburQayoom	0.0	0.172413793103	0.0344827586207	0.448275862069	0.0344827586207	0.0	0.103448275862	0.206896551724	0.793103448276	0.206896551724	6	4.503826530612245	M
RajeshK82903248	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	0.25	M
Banjaara20	0.0	0.0	0.0	0.75	0.0	0.0	0.125	0.125	1.0	0.0	3	2.359375	M
dil_to_paglet_h	0.0	0.0909090909091	0.0909090909091	0.272727272727	0.0	0.0	0.545454545455	0.0	0.818181818182	0.181818181818	4	2.888888888888889	M
aadee_ram	0.0909090909091	0.204545454545	0.136363636364	0.204545454545	0.0681818181818	0.0227272727273	0.113636363636	0.159090909091	0.52380952381	0.47619047619	8	5.5427319211103	M
jaim007	0.03125	0.34375	0.15625	0.25	0.0	0.0	0.0625	0.15625	0.46875	0.53125	6	4.646848989298454	M
riteshjoshi007	0.0188679245283	0.0754716981132	0.0943396226415	0.452830188679	0.0	0.0377358490566	0.169811320755	0.150943396226	0.77358490566	0.22641509434	7	3.2949826989619377	M
Bijendr02911252	0	0	0	0	0	0	0	0	0	0	0	0	M
SamBullArm	0.0	0.142857142857	0.0857142857143	0.542857142857	0.0857142857143	0.0	0.0571428571429	0.0857142857143	0.771428571429	0.228571428571	6	2.952741020793951	M
Abhay51883573	0.0238095238095	0.0952380952381	0.166666666667	0.452380952381	0.0238095238095	0.0238095238095	0.0952380952381	0.119047619048	0.690476190476	0.309523809524	8	3.1077504725897915	M
nikhilgarg18	0.0	0.210526315789	0.0526315789474	0.315789473684	0.0	0.0263157894737	0.0526315789474	0.342105263158	0.710526315789	0.289473684211	6	6.697600000000001	M
Faizanbabar_	0.0	0.166666666667	0.166666666667	0.458333333333	0.0	0.0	0.0833333333333	0.125	0.666666666667	0.333333333333	5	4.110726643598616	M
MynkSpeaks	0.0	0.321428571429	0.107142857143	0.25	0.0	0.0	0.107142857143	0.214285714286	0.571428571429	0.428571428571	5	5.763313609467455	M
Gulshan1003	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1	0.0	M
its_ap1	0.046511627907	0.279069767442	0.209302325581	0.232558139535	0.0	0.0232558139535	0.116279069767	0.093023255814	0.454545454545	0.545454545455	7	4.092746730083236	M
ujamwal	0.0281690140845	0.352112676056	0.112676056338	0.239436619718	0.0140845070423	0.0	0.112676056338	0.140845070423	0.520547945205	0.479452054795	7	4.49	M
Sulemanalishek3	0.0	0.225806451613	0.129032258065	0.451612903226	0.0	0.0322580645161	0.129032258065	0.0322580645161	0.625	0.375	6	2.7788279773156903	M
rahulthevillan	0.0	0.111111111111	0.133333333333	0.555555555556	0.0222222222222	0.0	0.0444444444444	0.133333333333	0.755555555556	0.244444444444	6	2.994797086368367	M
jamshedsahil	0.0	0.379746835443	0.189873417722	0.0632911392405	0.0	0.101265822785	0.113924050633	0.151898734177	0.329113924051	0.670886075949	6	5.462514417531718	M
NasimRa91439038	0.0	0.25	0.25	0.375	0.0	0.0	0.125	0.0	0.5	0.5	4	0.6875	M
dastanjannat	0.0208333333333	0.125	0.1875	0.5625	0.0208333333333	0.0208333333333	0.0208333333333	0.0416666666667	0.645833333333	0.354166666667	8	2.1709276844411973	M
aneessary	0.0	0.117647058824	0.0	0.352941176471	0.0	0.0	0.176470588235	0.352941176471	0.882352941176	0.117647058824	4	4.512396694214876	M
ravibhatia2901	0.0	0.329268292683	0.0853658536585	0.317073170732	0.0	0.0487804878049	0.146341463415	0.0731707317073	0.536585365854	0.463414634146	6	4.604081632653062	M
its_avigoyal	0.0	0.125	0.125	0.5	0.0	0.0	0.125	0.125	0.75	0.25	5	3.5	M
praveenkrchadar	0.0	0.15873015873	0.142857142857	0.47619047619	0.0	0.0	0.111111111111	0.111111111111	0.698412698413	0.301587301587	5	3.118512110726644	M
TFrantastic1	0.0416666666667	0.270833333333	0.166666666667	0.25	0.0208333333333	0.0416666666667	0.0208333333333	0.1875	0.468085106383	0.531914893617	8	4.845714285714285	M
Nchengiz	0.0322580645161	0.193548387097	0.129032258065	0.516129032258	0.0	0.0	0.0967741935484	0.0322580645161	0.645161290323	0.354838709677	6	2.4375743162901307	M
Chandra27227269	0	0	0	0	0	0	0	0	0	0	0	0	M
SaurabhSingj	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	0.0	M
vikshi1311	0.0294117647059	0.205882352941	0.117647058824	0.411764705882	0.0294117647059	0.0294117647059	0.117647058824	0.0588235294118	0.617647058824	0.382352941176	8	3.4081632653061225	M
naavin	0.0	0.238095238095	0.0714285714286	0.357142857143	0.047619047619	0.0	0.119047619048	0.166666666667	0.690476190476	0.309523809524	6	4.45280612244898	M
manyadav93	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0.0	M
Kailash59744328	0.0	0.166666666667	0.166666666667	0.333333333333	0.0	0.0	0.0	0.333333333333	0.666666666667	0.333333333333	4	5.472222222222222	M
DCNarrator	0.0363636363636	0.309090909091	0.0727272727273	0.218181818182	0.0181818181818	0.0181818181818	0.0	0.327272727273	0.563636363636	0.436363636364	7	6.651974288337924	M
rameshshah1936	0.0	0.278481012658	0.101265822785	0.291139240506	0.0126582278481	0.0126582278481	0.101265822785	0.20253164557	0.607594936709	0.392405063291	7	4.9480968858131495	M
13_YADAV_13	0.0714285714286	0.25	0.142857142857	0.178571428571	0.0	0.0	0.0714285714286	0.285714285714	0.555555555556	0.444444444444	6	6.231404958677686	M
SaurabhSingj	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	0.0	M
ChowkidarDhiru	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	0.0	M
being_shasha	0.0	0.5	0.0	0.125	0.0	0.1875	0.0625	0.125	0.3125	0.6875	5	2.9375	M
ashwatthama69	0.0	0.166666666667	0.0	0.5	0.166666666667	0.0833333333333	0.0833333333333	0.0	0.727272727273	0.272727272727	5	2.0165289256198347	M
dogcongress	0.0	0.285714285714	0.047619047619	0.142857142857	0.047619047619	0.0	0.142857142857	0.333333333333	0.666666666667	0.333333333333	6	6.4399092970521545	M
DrChandRana1	0.0	0.373333333333	0.133333333333	0.253333333333	0.0	0.0133333333333	0.0933333333333	0.133333333333	0.48	0.52	6	4.830246913580247	M
TiwariHaimanshu	0.0	0.125	0.0	0.3125	0.125	0.0	0.1875	0.25	0.875	0.125	5	3.621301775147929	M
rcraina9	0.0	0.360655737705	0.0327868852459	0.262295081967	0.0	0.0	0.0983606557377	0.245901639344	0.606557377049	0.393442622951	5	6.248724489795919	M
anusskmr	0.0	0.02	0.0	0.98	0.0	0.0	0.0	0.0	0.98	0.02	2	0.07839999999999998	M
Vikas_Purush	0.0	0.346153846154	0.0769230769231	0.192307692308	0.0	0.0	0.115384615385	0.269230769231	0.576923076923	0.423076923077	5	5.96	M
MAan_gujjar11	0.0	0.333333333333	0.133333333333	0.0666666666667	0.0666666666667	0.0666666666667	0.0	0.333333333333	0.466666666667	0.533333333333	6	6.076388888888889	M
hydbadshah	0.0	0.333333333333	0.333333333333	0.266666666667	0.0	0.0	0.0666666666667	0.0	0.333333333333	0.666666666667	4	1.7514792899408285	M
TheParamGulati	0.0	0.137254901961	0.137254901961	0.450980392157	0.0196078431373	0.0	0.078431372549	0.176470588235	0.730769230769	0.269230769231	6	4.0783673469387764	M
IamRajatOberoi	0.0	0.266666666667	0.2	0.3	0.0	0.0333333333333	0.0666666666667	0.133333333333	0.5	0.5	6	3.813443072702332	M
1sandeeppandey	0.0	0.333333333333	0.0	0.5	0.0	0.0	0.0	0.166666666667	0.666666666667	0.333333333333	3	0.8888888888888888	M
prashant26893	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0.0	M
Palaaaaat	0.0555555555556	0.388888888889	0.111111111111	0.222222222222	0.0555555555556	0.0	0.0555555555556	0.111111111111	0.444444444444	0.555555555556	7	4.348765432098767	M
maverickoxymora	0.05	0.25	0.125	0.325	0.0	0.05	0.075	0.125	0.525	0.475	7	4.5	M
srinivas60222	0.0188679245283	0.132075471698	0.0566037735849	0.452830188679	0.0377358490566	0.0	0.0943396226415	0.207547169811	0.792452830189	0.207547169811	7	4.329795918367347	M
Mr_Whappaaaa	0.0454545454545	0.363636363636	0.409090909091	0.0454545454545	0.0	0.0454545454545	0.0	0.0909090909091	0.136363636364	0.863636363636	6	0.25	M
jawadzz	0.0	0.149253731343	0.179104477612	0.507462686567	0.0	0.0149253731343	0.089552238806	0.0597014925373	0.65671641791	0.34328358209	6	2.3358725761772856	M
oye_Abhi	0.0333333333333	0.2	0.3	0.166666666667	0.0	0.0333333333333	0.0666666666667	0.2	0.433333333333	0.566666666667	7	5.826989619377163	M
mfgofficial1	0.0	0.0	0.0	0.980392156863	0.0	0.0	0.0196078431373	0.0	1.0	0.0	2	0.0	M
LongAwaitedHero	0.0196078431373	0.274509803922	0.0980392156863	0.392156862745	0.0196078431373	0.0	0.078431372549	0.117647058824	0.607843137255	0.392156862745	7	4.025510204081633	M
mianmunawarahme	0.0	0.333333333333	0.166666666667	0.0	0.0	0.166666666667	0.0	0.333333333333	0.333333333333	0.666666666667	4	6.805555555555556	M
Tech_Masterr	0.0212765957447	0.212765957447	0.170212765957	0.276595744681	0.0	0.0	0.063829787234	0.255319148936	0.583333333333	0.416666666667	6	5.49	M
urrehan	0.0	0.4	0.0285714285714	0.285714285714	0.0285714285714	0.0285714285714	0.171428571429	0.0571428571429	0.542857142857	0.457142857143	7	4.3	M
ABDUL12531	0.0	0.176470588235	0.235294117647	0.529411764706	0.0	0.0	0.0	0.0588235294118	0.588235294118	0.411764705882	4	1.9183673469387759	M
AnilVER22053780	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0.0	M
iTrueToo	0.0	0.227272727273	0.159090909091	0.340909090909	0.0	0.0681818181818	0.0909090909091	0.113636363636	0.545454545455	0.454545454545	6	4.102857142857142	M
man_wid_secrets	0.0	0.189655172414	0.120689655172	0.379310344828	0.0172413793103	0.0	0.189655172414	0.103448275862	0.689655172414	0.310344827586	6	4.454963839579223	M
TheRainPoet	0.0	0.25641025641	0.0512820512821	0.282051282051	0.0769230769231	0.025641025641	0.153846153846	0.153846153846	0.666666666667	0.333333333333	7	4.426078971533516	M
nthejain	0.0	0.2	0.2	0.32	0.0	0.0	0.04	0.24	0.6	0.4	5	4.830449826989619	M
vishaljadon28	0.0	0.0	0.111111111111	0.555555555556	0.0	0.0	0.111111111111	0.222222222222	0.888888888889	0.111111111111	4	3.6875	M
michael_at_work	0.0208333333333	0.4375	0.208333333333	0.1875	0.0208333333333	0.0	0.0833333333333	0.0416666666667	0.34693877551	0.65306122449	7	3.167275383491599	M
MANOJ58741522	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0.0	M
ImHarsh_Y	0.0	0.346153846154	0.0769230769231	0.230769230769	0.0	0.0769230769231	0.0769230769231	0.192307692308	0.5	0.5	6	5.270833333333333	M
sirfyou	0.0	0.375	0.0833333333333	0.458333333333	0.0	0.0416666666667	0.0	0.0416666666667	0.5	0.5	5	1.288888888888889	M
bbhuria	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0.0	M
rahee22jan	0.0	0.25	0.125	0.5	0.0	0.0	0.0	0.125	0.625	0.375	4	3.109375	M
TalesByMarlon	0.0	0.137931034483	0.0	0.51724137931	0.0	0.0	0.206896551724	0.137931034483	0.862068965517	0.137931034483	4	4.285714285714286	M
madelykagun	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1	0.0	M
himanshu_epcon	0.0	0.0	0.133333333333	0.866666666667	0.0	0.0	0.0	0.0	0.866666666667	0.133333333333	2	0.11555555555555551	M
mr_m2a	0.0	0.333333333333	0.0833333333333	0.333333333333	0.0	0.0	0.25	0.0	0.583333333333	0.416666666667	4	3.75	M
99_das	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	0.0	M
showkat0007	0	0	0	0	0	0	0	0	0	0	0	0	M
AnandGu15121419	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	1.0	0.0	2	4.0	M
dilwalaguru	0.0	0.0	0.222222222222	0.555555555556	0.0	0.0	0.0	0.222222222222	0.777777777778	0.222222222222	3	2.4897959183673466	M
mpbhangale	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	0.0	M
journomayank	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	0.0	M
RamneekK9	0	0	0	0	0	0	0	0	0	0	0	0	M
karanm97	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	0.0	M
_adil_khan__	0.1	0.1	0.1	0.25	0.05	0.0	0.2	0.2	0.7	0.3	7	6.472222222222222	M
Shubhamraodixit	0	0	0	0	0	0	0	0	0	0	0	0	M
beingtiger22	0.0	0.214285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0	0.285714285714	0.285714285714	0.714285714286	0.285714285714	6	4.5600000000000005	M
SimplyWazza	0.0	0.1	0.3	0.3	0.0	0.1	0.1	0.1	0.5	0.5	6	2.693877551020408	M
